25.4719 	EXP 	stroopStim: height = 5.0
25.4719 	EXP 	stroopStim: text = 'blue'
25.4719 	EXP 	progressBar: progress = 0.06018518518518518
25.4719 	EXP 	stroopStim: autoDraw = True
25.4719 	EXP 	progressBar: autoDraw = True
26.0822 	EXP 	Sound fbSound started
26.0824 	EXP 	window1: recordFrameIntervals = False
26.0862 	DATA 	Keypress: c
26.0894 	EXP 	stroopStim: autoDraw = False
26.0894 	EXP 	progressBar: autoDraw = False
26.0894 	EXP 	progressBar_2: progress = 0.06018518518518518
26.0894 	EXP 	progressBar_2: autoDraw = True
26.0900 	EXP 	window1: recordFrameIntervals = False
